1349,461,157.26
1350,537,183.18
1351,462,157.60
1352,509,173.63
1353,544,185.57
1354,542,184.89
1355,541,184.55
1356,496,169.20
1357,466,158.96
1358,535,182.50
1359,449,153.17
1360,470,160.33
1361,560,191.03
1362,464,158.28
1363,564,192.40
1364,528,180.11
1365,528,180.11
1366,506,172.61
1367,484,165.10
1368,464,158.28
1369,544,185.57
1370,510,173.97
1371,495,168.86
1372,544,185.57
1373,434,148.05
1374,528,180.11
1375,471,160.67
1376,535,182.50
1377,490,167.15
1378,498,169.88
1379,468,159.65
1380,465,158.62
1381,472,161.01
1382,502,171.25
1383,503,171.59
1384,481,164.08
1385,471,160.67
1386,486,165.79
1387,507,172.95
1388,403,137.47
1389,523,178.41
1390,524,178.75
1391,524,178.75
1392,461,157.26
1393,522,178.07
1394,511,174.32
1395,533,181.82
1396,464,158.28
1397,505,172.27
1398,484,165.10
1399,496,169.20
1400,527,179.77
1401,526,179.43
1402,481,164.08
1403,494,168.52
1404,511,174.32
1405,496,169.20
1406,485,165.45
1407,477,162.72
1408,538,183.53
1409,527,179.77
1410,550,187.62
1411,507,172.95
1412,510,173.97
1413,505,172.27
1414,511,174.32
1415,407,138.84
1416,489,166.81
1417,532,181.48
1418,528,180.11
1419,541,184.55
1420,527,179.77
1421,509,173.63
1422,481,164.08
1423,511,174.32
1424,476,162.38
1425,554,188.98
1426,511,174.32
1427,529,180.46
1428,535,182.50
1429,497,169.54
1430,490,167.15
1431,496,169.20
1432,540,184.21
1433,502,171.25
1434,511,174.32
1435,506,172.61
1436,528,180.11
1437,524,178.75
1438,555,189.32
1439,542,184.89
1440,562,191.71
1441,496,169.20
1442,543,185.23
1443,495,168.86
1444,560,191.03
1445,479,163.40
1446,496,169.20
1447,530,180.80
1448,526,179.43
1449,560,191.03
1450,541,184.55
1451,541,184.55
1452,496,169.20
1453,538,183.53
1454,540,184.21
1455,509,173.63
1456,533,181.82
1457,538,183.53
1458,547,186.60
1459,489,166.81
1460,494,168.52
1461,497,169.54
1462,528,180.11
1463,576,196.49
1464,511,174.32
1465,500,170.56
1466,556,189.67
1467,542,184.89
1468,494,168.52
1469,511,174.32
1470,560,191.03
1471,471,160.67
1472,573,195.47
1473,479,163.40
1474,538,183.53
1475,511,174.32
1476,502,171.25
1477,486,165.79
1478,502,171.25
1479,503,171.59
1480,557,190.01
1481,560,191.03
1482,511,174.32
1483,497,169.54
1484,498,169.88
1485,496,169.20
1486,528,180.11
1487,525,179.09
1488,491,167.49
1489,570,194.44
1490,498,169.88
1491,539,183.87
1492,550,187.62
1493,503,171.59
1494,526,179.43
1495,541,184.55
1496,560,191.03
1497,531,181.14
1498,529,180.46
1499,554,188.98
1500,491,167.49
1501,501,170.90
1502,506,172.61
1503,561,191.37
1504,557,190.01
1505,478,163.06
1506,511,174.32
1507,495,168.86
1508,559,190.69
1509,565,192.74
1510,553,188.64
1511,464,158.28
1512,545,185.91
1513,526,179.43
1514,566,193.08
1515,551,187.96
1516,490,167.15
1517,510,173.97
1518,511,174.32
1519,526,179.43
1520,496,169.20
1521,524,178.75
1522,539,183.87
1523,540,184.21
1524,544,185.57
1525,496,169.20
1526,526,179.43
1527,526,179.43
1528,496,169.20
1529,583,198.88
1530,576,196.49
1531,553,188.64
1532,542,184.89
1533,573,195.47
1534,474,161.69
1535,511,174.32
1536,542,184.89
1537,542,184.89
1538,561,191.37
1539,558,190.35
1540,511,174.32
1541,578,197.17
1542,511,174.32
1543,562,191.71
1544,558,190.35
1545,550,187.62
1546,506,172.61
1547,561,191.37
1548,495,168.86
1549,511,174.32
1550,531,181.14
1551,525,179.09
1552,511,174.32
1553,528,180.11
1554,529,180.46
1555,508,173.29
1556,510,173.97
1557,558,190.35
1558,511,174.32
1559,511,174.32
1560,591,201.61
1561,511,174.32
1562,511,174.32
1563,511,174.32
1564,540,184.21
1565,511,174.32
1566,496,169.20
1567,487,166.13
1568,561,191.37
1569,547,186.60
1570,528,180.11
1571,557,190.01
1572,528,180.11
1573,555,189.32
1574,523,178.41
1575,497,169.54
1576,511,174.32
1577,458,156.24
1578,567,193.42
1579,529,180.46
1580,486,165.79
1581,560,191.03
1582,525,179.09
1583,527,179.77
1584,565,192.74
1585,496,169.20
1586,490,167.15
1587,560,191.03
1588,538,183.53
1589,560,191.03
1590,560,191.03
1591,539,183.87
1592,556,189.67
1593,527,179.77
1594,555,189.32
1595,533,181.82
1596,557,190.01
1597,554,188.98
1598,525,179.09
1599,495,168.86
1600,533,181.82
1601,559,190.69
1602,509,173.63
1603,509,173.63
1604,506,172.61
1605,511,174.32
1606,571,194.78
1607,542,184.89
1608,543,185.23
1609,576,196.49
1610,531,181.14
1611,557,190.01
1612,540,184.21
1613,538,183.53
1614,560,191.03
1615,528,180.11
1616,475,162.03
1617,572,195.12
1618,588,200.58
1619,508,173.29
1620,581,198.19
1621,497,169.54
1622,547,186.60
1623,506,172.61
1624,492,167.83
1625,499,170.22
1626,573,195.47
1627,496,169.20
1628,523,178.41
1629,528,180.11
1630,567,193.42
1631,533,181.82
1632,544,185.57
1633,532,181.48
1634,527,179.77
1635,509,173.63
1636,501,170.90
1637,560,191.03
1638,511,174.32
1639,528,180.11
1640,578,197.17
1641,511,174.32
1642,528,180.11
1643,511,174.32
1644,511,174.32
1645,575,196.15
1646,576,196.49
1647,511,174.32
1648,553,188.64
1649,492,167.83
1650,561,191.37
1651,534,182.16
1652,511,174.32
1653,532,181.48
1654,556,189.67
1655,531,181.14
1656,539,183.87
1657,564,192.40
1658,542,184.89
1659,570,194.44
1660,532,181.48
1661,527,179.77
1662,532,181.48
1663,511,174.32
1664,576,196.49
1665,509,173.63
1666,511,174.32
1667,567,193.42
1668,584,199.22
1669,528,180.11
1670,559,190.69
1671,511,174.32
1672,573,195.47
1673,533,181.82
1674,541,184.55
1675,578,197.17
1676,541,184.55
1677,562,191.71
1678,546,186.25
1679,576,196.49
1680,543,185.23
1681,494,168.52
1682,511,174.32
